review_id,user_id,business_id,stars,useful,funny,cool,text,word_count,date,elite,average
odXib7O2WlaFZGfjm_mFsg,kFiQTyWAKxuYNr-18_4VAw,_a_tio6zND31Wp5B3rn2uQ,5,0,0,0,"Awesome place! I'm a missionary for the LDS Church, so I've stayed in a lot of different ones. Layouts are very nice and the office staff is always friendly and helpful. Safe and clean too.",35,12/21/2017 1:32,FALSE,0.054198161
OE8c-wwYhZZod0YDX0JRKg,KdUAqW58EwaA-gZ4Me1W9A,_c3udwzmFijX6Wj6HO4Neg,4,1,0,0,Came in for the summer $19 pedi special! The color selection is not the best but my technician was clean and did a good job and made my toes look pretty! So no complaints I'll probably be back because they didn't try to upsell me or be pushy about upgrading to a more expensive service.,55,6/2/2018 19:30,FALSE,0.039346394
oekIjrQJCjLnx5CFTHPdXw,KnN20CWPzPt97LlIzMCcvQ,__iqJ91sPngnwEa3nIQP8Q,5,0,0,0,My wife and I have been here a few times now and have never been disappointed. The staff is very friendly and ready to explain menu items. I thought their take on the club sandwich was very innovative and tasty and very filling.,43,3/5/2017 20:31,FALSE,0.053581087
oeruqL68tgqcP6QYguYWHw,3NXQ2IOajRBOj7dU7eEfxw,_8RwgNjUPTQlr3_TKCd9vQ,5,0,0,0,I had my mother of the groom dress shortened and taken in a little under the arms. Linda was lovely and did a great job and at a reasonable price and very quickly,33,7/16/2019 19:36,FALSE,0.109817894
OEugGt5m3rjSbnHRRTf6Cw,xVhp6cZxZErnI95VIaFcow,_a_tio6zND31Wp5B3rn2uQ,5,0,0,0,"These stars are for the Maintenance worker Eric. He's always done an outstanding job and never lets me or my wife down. Thanks Eric, apt#2041.",25,5/22/2019 23:52,FALSE,0.012918091
OEYhmMma5258YhbsQ1-Pbw,ZNAAVGPmblHEvR-kP__1DQ,_1A9VRVsHjdrjh2vKU9wuw,3,2,1,2,"Wimpy's diner has been a staple on royal windsor for a while and we've always been dying to check it out.

The restaurant itself is huge with tons of seating and funky retro 50s pictures of elvis and monroe etc etc as well as retro tables and chairs.

The menu is quite extensive with a featured all day breakfast.
I ordered a crispy chicken sandwich which was terribly underwhelming, my husband ordered a burger which he said was 'meh'. The fries were tasty though and I would be okay with checking this place out again and trying something else. 

Service is good, but we came during a lunch rush with only one server so it did take some time to receive our food.

Not bad, will try again.

3.5/5",129,1/13/2018 14:06,TRUE,0.077317548
OFlvc45aNCJKyxOD3g2NzQ,T1oga9tGa0eVRmk4Dnjr9g,_1jaQX_3kkg2i_Dftzgycg,2,1,0,0,great location and decent size but the variety kind of sucked. a lot of cheap nick knacks and nothing really decent.,21,12/6/2012 23:48,FALSE,0.039370952
ogCAj1jQUxvV67Xe9oki0A,p4J-IN9TcYg-U8MpDqY5kQ,_EjdwRr_Y5BLtz6BjjhFHQ,5,0,0,0,"Lots of fun!! 
Staff knows how to treat families. 
Large portions.
Great steaks!!",13,6/13/2012 14:27,FALSE,0.058990973
oGD8Ejd_F-2_uZC8Aq77gA,CgiGOh7ycNdEwA4EnL-6jA,_auFMd9BPAMTgHVYILNyZg,5,0,0,0,"Went there with Jeff he is awesome, friendly, pay attention on his job and does the most amazing jobs. 
The rest of the staff are really nice and friendly",29,10/17/2019 21:55,FALSE,0.068443627
ogw3HH8lvZ8Fwyomgt6D4w,kycD78Z75r167eiSG8X6Ww,_BwcSuAj69CkjfXHPl8CAA,4,1,0,0,I never have to wait in a long line and the associates at this location are very helpful and efficient. Thanks for being there for all my banking needs ladies.,30,7/12/2012 21:39,FALSE,0.031549883
oH8xLQvBtGvKHCJqJml1gg,DOZtiJTh6ZYsZJcXgPrdBg,_CLE-gHZLhj6mDl3QrdSwg,4,1,0,1,"If Edward Hopper lived in Toronto and decided to paint his famous painting ""Nighthawks"" (http://en.wikipedia.org/wiki/Nighthawks) in Toronto, you'd see a few people at the counter and a cook making cheeseburgers in front of the grill at Vesta Lunch while traffic slid by in the night along Dupont.

This is as diner-y as you can get.  Forget the faux quaintness of the Fran's franchise (http://www.yelp.ca/biz/frans-restaurant-toronto), this is the greasy spoon of all greasy spoons.  It's a shoebox of a place that has possibly four to five tables, and a counter that runs the length of the restaurant with stools for singles to sit, eat, and not bother to hang around long.  You go in, you eat, you leave, and are able to do so, 24 hours a day.  The clientele will run the gamut from locals looking for a quick bite, those of a ""harder"" ilk, looking for a cheap lunch, and those that are hammered from a night of drinking looking for something to put in their bellies at 3:00am.

All of this does not take away from the fact that as diner food goes, this stuff is really good.  Never had a bad meal here, but since they've been slinging hash since 1955, you'd assume they've got it right by now.  The interior may not be for everyone or even first-date-friendly, but this place more than serves a necessary purpose.  You're able to get good food quick and cheap.  And not just lunch, as you may infer by the name.",251,10/24/2008 18:16,TRUE,0.084090722
OJnPM_9kWRKm5-5n0J9Kfw,sEimOKPqsKYkycnnZi6c-w,_5HVzDRdS5bqOHIxGaaZwA,2,0,0,0,"I had a terrible experience at the Baseline/Stapley store. Only reason not 1 Star is because the cashier was pleasant and was trying to be helpful. When she called  the manager to ask if a discount could be given for an item that was not up to par (slight defect), the manager (female) had an attitude assumed that I spoke no English and didn't not even look at me and directed her snide remark about the issue to the cashier. She did not address me until I spoke to her directly. It was a $6 item 5% off would have been a whopping 30 cents. I wasn't even asking for a discount, the cashier was the one who suggested it. The ensuing conversation with this ""manager"" left a very bad impression. What happened to courtesy and making sure your customers have a pleasant experience? Customer service was completely lacking in my interaction with this manager and it reflects poorly on the entire store.",163,12/9/2019 15:42,FALSE,0.052402086
OjOU-0m2TTHxMRG_oKYHXw,OlUAxKU9RdLOwOVJR-_5jQ,_cQCpp4Q7XZ1cZGxly08OQ,5,7,3,1,"I love good shoes and when a repair is needed, I want the best to make them look as good as new. Found Boris on YELP! and could not be happier with the outcome. Boris is a genius and an artist.

Took 2 pairs of boots to be heeled, polish and freshened, one pair of cowboy boots that are turquoise teal color, another suede BCBG boots. Boris colored matched the toes perfectly on the cowboy boots and brushed the suede to look brand new. Boris did both at a reasonable price and within a couple of days.

MAGNIFICENT! Boris gets all my business from now on! Thank you.",108,2/18/2011 3:31,FALSE,0.135084291
oK5G5rtKmGJR3GCRSI9aAQ,gpZ1eHqiFaV3kmoFYJpEww,_3ZmaFN_Ld9u5CTEaxLr8g,1,3,0,0,"Every one of my experiences at this shop has been horrendous. 

A few years back, I was looking for a connector for my car to play music from my iPod. The salesman sold me a device. At that point in my life, I'm not that tech savvy and this whole connectivity thing is too new. I go out to the parking lot, try making the thing work with my iPod, and it doesn't work. So I go back in and ask to see the manager and he says this is not what you need. I ask for my money back and they tell me they don't do returns even though I literally bought it 5 min ago a fit was their own guy who sold me the wrong thing. Instead, they gave me store credit. 

Couple other times since then, I have bought stuff from them and it has been defective. And when you bring it back to them, good luck trying to get an exchange. They work by the mantra that customer is a cheater. They would never ever accept responsibility for selling you defective stuff. They say tough luck mate. It was luck of the draw that you got shafted.",202,1/1/2015 17:32,FALSE,0.116817582
oKGG-bpNKyDlpO7nRt4pxw,9uLjj7LnIHPJI1346q5agw,_eRcc1OFDbi3fnVBskXP9g,1,0,0,0,"Really really rude employee. Will not return here or recommend to anyone. He didn't seem to understand that we left because of how rude and condescending he was. Thought it was because of their menu having a typo and offering something that they ""don't do"".  He spoke to us so rudely.",51,6/17/2019 21:10,FALSE,0.014544614
OkJjgzyLr6ImNgVXih2UlQ,z8OrhBVhTckCE9ae5zC59g,_cqA98IQ9oiLxdP1FYW9UA,1,1,0,0,"Seems like an okay person but finally when he came out there is still no idea of the cost of water damage project and going on second week without a clue. He asked for my email again and just can't reach him.

UPDATE: Just got a phone message from him. Said something about email with wrong address.  Just received his email. Did not know he was this expensive; now will look for another bid.",74,10/28/2018 22:35,FALSE,0.041482475
OKotG7ievM5B6dCwxMWyIQ,p2aoMLNnQsxGbFUlrPsspA,_CLE-gHZLhj6mDl3QrdSwg,5,6,2,3,"They say customer service is a relic of times past and perhaps the sign outside is indicative of such antiquated practices - but here's a helluva story to renew even the most cynical with faith in mankind:

I wasn't feeling too hot at 11:30 at night after a slight bout of food poisoning a few days prior and had just begun to get my appetite back after eating nothing all day. I wasn't too keen on consuming anything too heavy so I figured I'd call the restaurant which, according to its awning, has had a pretty good reputation for 60 years.

""Hi there,"" I said as my stomach growled in the background. ""Do you guys have chicken soup?""

""Our soup of the day is lentil,"" a kindly female voice replied. 

""Bummer. Well I wasn't feeling very well and was looking for something light to fill me up because I have been ill. Thanks for your time anyway.""

I was about to hang up when the kindly female voice assured me that she would indeed make chicken soup from scratch and that I should stop by in a half an hour. 

Surprised at such magnanimity, I hung up the phone with famished bemusement.

At midnight I walked in and introduced myself. 

""Hello there,"" I said as I extended my hand with gratitude and humility. ""I was the one who called and requested the chicken soup.""

A slight woman with short grey hair grabbed my hand and with a smile that could warm the heart of someone with the most frigid of demeanors said, ""I'm Miriam and I treated you and made this soup as if you were one of my own children."" 

Needless to say it was the best chicken soup I ever had and when I called her back 20 minutes later after finishing the entire container I told her so. 

It was so good in fact and I was so touched by her effort that I said that I was going to sign up for Yelp and write a review because the world needs to know that kindness and culinary expertise are not mutually exclusive.

So I hope you have enjoyed my first official yelp review dear reader. Never has a woman like Miriam or her place of employ - Vesta Lunch deserved it more.

- Fin",388,2/1/2015 21:12,FALSE,0.056878765
o-Ky6JzQGsem7oLmi7N5Tg,cjhmhpv4jKc0cL2MTIYhCA,_BJdRw73rGb35ofd3ElTUA,5,0,0,0,"This is my favorite restaurant in valley. The staff is friendly and accommodating, the food is fantastic. There is a little bit of a wait time, however everything is prepared fresh at the time of order so that's expected. Tilapia plater is full of spices, and chicken is great.",49,9/12/2019 18:34,FALSE,0.068499819
oL1lYCXl35z-t-VNhnfzHw,VF0nDHw6kwSdFZUww9GjWQ,_4KoAOFWFBu7xCoKtZfv6A,1,0,0,0,"They have complete gone down hill. This used to be one of my favorite places and was ALWAYS hoping. Last 3x has been a GREAT disappointment. Waited while being ignored for assistance. 
Not crowded anymore. And not stocked with desserts etc. 
Definitely off my to go to place! 
.",49,6/1/2019 22:03,FALSE,0.031165878
OlDQ9D1Fb4pHUo1R9yYbOg,XOgqs74hkbXT54mSp7JMRA,__iqJ91sPngnwEa3nIQP8Q,5,6,2,0,"Ouvert depuis peu, le restaurant vaut le détour. Le poulet portugais est délicieux.

Seul hic, les propriétaires m'informent qu'ils ne sont ouverts que du lundi au samedi dès 17h00, ils sont encore à la recherche d'un cuisinier pour l'heure du diner. Il faut également appeler 45 minutes à l'avance pour commander le poulet avant d'aller le chercher. Mais ca vaut le détour et l'attente",64,6/24/2014 23:41,TRUE,1
OLeZbwA1_dWlV0GXR9dxzA,G9F7HpMRkPOEIjyJMnaBhQ,_CLiet3PTLzNFhsGNrBRtw,5,0,0,0,Easily the best haircut in Vegas I've had. I don't ask for anyone in particular when I go because they've all been consistently top tier.,25,10/23/2018 18:38,FALSE,0.040793304
oLu5laf9B7ouRYdveg81TQ,s1GLxv0Tzj9ZH8Qx4J1fpw,_AqONUa91mBuuxS4bgSRBA,5,1,0,0,Absolutely fabulous breakfast spot. I go there about once a month. Staff is friendly and attentive. Family owned business that cares about its customers. Pancakes are literally the size of a medium pizza. Bring your appetite! I highly recommend this place.,41,6/12/2018 0:05,FALSE,0.052755585
o-MNwn7UQ20JAUgZKIbP0Q,h_Z56TO1rX10OeCKwO5Oow,_cqA98IQ9oiLxdP1FYW9UA,1,0,3,0,"Called and left a message to have back splash done.  Four days later, i called again and got voice mail.  I hung up and called a company that answers their phone.",31,2/23/2017 6:47,FALSE,0.013527032
omomQjq_D2AtORPRMO_OUg,hRd6ryvNCB6EleUzfBldWw,_CF9vpN1F9KcAkXbOIkL8w,5,0,1,0,I've been going to Tokyo Express since I was a baby with my parents! I've traveled the US and have stayed loyal to there version of the teriyaki chicken!,29,6/1/2014 1:48,FALSE,0.063662798
OmpD9ry4M9qxGVF075PwTA,bLbSNkLggFnqwNNzzq-Ijw,_CBSumrzNnPvayiMIK3NXg,3,6,2,3,"I did not find the prices ""delusional"", as the other review by JR states. I was happy to find this thrift store cleaner and more organized than most others in the city. I also found it noteworthy that they do not have junk here! Modest selection of clothing (including a high-end/designer section), some housewares and décor (including framed art), with a rather large kids selection. Service was polite, several items were like-new with tags or original packaging.",77,5/30/2015 22:06,TRUE,0.042890763
ONJRKSWAF_ZL8pjM0oHDUA,bUgFXXmrVSWy8NKzzVSRkA,_7zo5GCOo_5vY9J8fZ_8lA,1,0,0,0,Awful customer service.  We will never use this car wash again... Looking forward to the new one opening up in Franklin Blvd.,22,10/21/2015 20:56,FALSE,0.086328044
oNN55k5Xeo-kBfMeSDCfTw,h78LWvZCAIBGSRZ4uNaPzg,_Djog73wLd483X9101Z6Ng,2,0,0,0,"I needed to move two ceiling fixtures, one being an overhead fan. I read the reviews of Cordan and requested an estimate to move a light and fan - so many inches and was quoted $220 - and that sounded fair, so I scheduled an appointment. The electrician arrived on time, seemed knowledgeable and had the expected troubles of working in the attic, above and below; and the unexpected troubles of drilling a hole for the fan and then deciding it wouldn't work there, so drilling another hole next to it, directly into the stud. He was surprised by the passing time and was late for his next appointment and had to go. Said he would leave the fan down, as I needed to fix the hole before he could install it. Gave me a bill for $338 dollars and left. 
When he left he had the parts to attach the fan, still in the top of his ladder. Now I have an unattached fan and no parts to attach it to the ceiling, unless I find matching bolts - and then it still won't work. 
Contacted the company twice to ask about the big price jump and see if they could mail me back the connecting bolts for the fan. They did not respond either time.
Electrician gets a B grade. Customer Service gets an F.",227,11/1/2017 21:19,FALSE,0.104782464
ONX6PXg0qV64auMuP9j3_A,YBqcrJG1NksakeNh-3iStg,_faNGF9a6X9Us1k-9XFsfQ,5,0,0,0,"This place was crowded for a country roadside eatery. I got the peach ice cream and i could tell that it was made from actual peaches, rather than made with peach flavoring. For $2 I got the same amount of Ice Cream that Mitchell's would charge around $4 for. The location also looked like it featured an orchard, but I did not get the opportunity to check it out. I plan on going back and having the black raspberry ice cream.",81,8/14/2017 0:04,FALSE,0.091315331
OonsHquxdQY2t5UvkbPD2A,a41IoxVZ05aGm8i1RtdTAA,_Dz7a9gMBJgo_JTO0PPuxw,2,0,0,0,"I expect a 3 star hotel to be at least clean. The room is dreary, my carpet severely stained and furnitures abuses beyond "" shabby chic.""I also Roxie the a hotel that mention the airport on its title be by the airport. It's 20-30 minutes away",46,6/13/2018 23:24,TRUE,0.059273791
OOvJiVnjsMmveMPNYJ7vPw,OYE_XJAXoPWlGdhFVHQSNg,_94oYdTEp7dTOMtUqZexXw,1,0,2,0,"This market is anti, none hispanic.
The meat department will take your order, 
Go into the refrigerator and deliberately give you something that they will not sell to hispanics.once you open your package you are shockef to find that they have 
Sold you some type meat and bones that you dont recognize.
And you call back for management.they drop your call.
The lady that package the trash that i bought, had the nerve to hand it to me,looked me straight in my eyes and say have a nice day.
There were only four none hispanic people in the market.as far as i know.
They don't really want our business.but if trump has his mariana's will be happy to have our business, and treat us with respect.people if you must shop at Mariana's markets check your meat before you pay.for something that you cant use.and dont what it is.",148,1/1/2019 15:19,FALSE,0.062117998
op1I9OquwBKj9BEyksMM7g,eRKzy8NZ0Io6EOxNLcPw1Q,_7OgT34DcGqWX2CKr3ekCQ,5,2,1,1,"As a person who has dealt with optometrists most of my 60 years,you realize that they are not all created equal.With that being said,I found a real gem today in Allyson Tang.
She is caring and very detailed in her exams,and her support team  were amazing in helping my wife and I choose the right eyewear.
Allyson is a credit to her profession,and the best optometrist I have had the pleasure to see.",73,12/9/2017 1:58,FALSE,0.051829885
OpeNqyfIUuZqjr9BVnoSgQ,wd3xoNaDLib8dhQ7BxUl6g,_D7rUvTYVivYBDeGL_gTVQ,2,5,1,1,"Convenient location not far off of 51 on Cottage Grove Road. The location was clean and orderly when I visited but it was also completely dead. I was quickly greeted by two teen girls when I walked in who were ready to offer help. I had come on a mission to relive the childhood glory of having an ice cream cake for my birthday. After I picked out my cake the girls asked if I wanted anything written on it and let me pick a color and even clarified if I wanted an exclamation point. Service: five stars. However, it's not enough to bump up the star rating of this review.

Quality: two stars. So sad. I know my palate has changed since I was a kid, but I really think they've changed their recipes. 
+ Caramel and crunchies: still delicious and gooey and the reason for getting DQ over Carvel or a store brand. Never change, filling! It's exactly as I remember it. 
- The ""whipped cream"" decorative frosting. I was obsessed with the light, fluffy frosting that made the flowers and decorated the edges of the cake. Now it is heavy and tastes like food coloring and seems like it's made with corn syrup. Such a bummer. I've been craving this frosting for years and it doesn't look like I'll ever have it again. 
- The ice cream itself. It has no flavor aside from a sort of milky quality. If you blindfolded me I'd have no idea there was a difference between the chocolate and vanilla layers. The chocolate layer is so light it barely registers as a different color. Their website photos show the cakes as I remember them; my cake was not a chocolatey wonder. I still eat my cake in the same way I did as a kid - eat the frosting, eat the vanilla, eat the chocolate, then eat the filling. I might as well just eat it like a normal person now because the filling is the only thing with flavor. 

TL;DR - good service but the cake quality has gone drastically downhill and isn't worth the price.",356,11/23/2016 14:46,TRUE,0.056095472
oPIVmFRiYOelzPhHSzeTEw,bm4V6Vkem2GXfrltI4cTIQ,_F3GZtsm1DZMnHUxBlo5zA,1,1,0,1,Disgusting place and I will never again get anything from there!!! I keep giving this place a chance and every time it's horrible!! I live around the area and I find it easy to get food from there.. the service is terrible and u would wait for a very long to get anything even a salad! Last time I ordered from Uber eats since I hate waiting and got the food  but got very sick!!!,75,12/15/2016 19:02,FALSE,0.092250907
OpUcPCrn9Iw3pIUzrqB18g,3i1efuknIXBnQOrq-vxCRg,_DMrezN4Aq4T_7VmUjdnpg,5,3,0,0,"I brought my Audi to Arizona Import Specialists after it failed the inspection and emissions test.  Before I even got it there, Mike spent a while on the phone with me looking up codes and offering wisdom.  Once there, we had many conversations about what he saw, what was worthwhile to fix, and what was not.  Because I received such an honest and complete evaluation, I was able to decide to buy a new car instead of repairing what I brought in.  They even offered to inspect a used car for free before I purchased it.  These guys know how to win over a customer for life!",107,4/18/2014 22:05,FALSE,0.07606681
Oqa6-EGMNu7JzIYpKF33Ew,eBoyunRiJb-QzwQbv1-1bw,_5WK3TKSn5mgNa__HstCXg,3,3,0,0,"Walked in for two pedicures. One nail tech available and a few chairs open. Two foot tubs were prepped and filled with water. Husband was attended to while I waited with feet in the tub for about 15 minutes until the other nail tech finished with her client. Appreciated that they warmed up the water while I was waiting. At least I was able to make use of the message chair all that time. I did feel for my husband as his pedi was a bit painful at times. The nail tech was very apologetic but it was not a relaxing or enjoyable pedi for him.

After all that time having my feet submerged in the water, I was attended to and the pedi was done quickly. By this time there were customers waiting and only two nail techs working the floor. I understood. The nail tech left some edges unpainted but at this point I did not want to pull her away from her customer.

ABOUT THE SPACE
There is a wall that showcases a large variety of nail colors from various name brands. Many looked old and low on polish. I usually like to see fresh and new nail polish bottles, especially new in-season options. 

Message chairs are nice and looked worn in. They do the job. There is a small flat screen across from that area that you can watch during your pedi service. 

FINAL THOUGHTS
Overall, the salon itself is very spacious, bright, and fairly clean. Not very zen-like colors on the walls or any decor to soften lines or to instill a cozy feel. Nail techs were friendly. Pricing is fair. Good for those looking for affordable nail services with no frills and thrills offered at spa nail salons. I did read they offer a free cocktail with a service on Monday - Thursday between certain hours. This is a fairly new business and a nice add in the Mint Hill area. I may return for a gel mani.",334,7/30/2016 17:20,TRUE,0.110747476
oqIr4wyRbshFO7ue1ZYODw,duL_m2LCqpyo86jMDxBNsw,_6eGIZJNgEM-gVVfWcGghg,4,0,0,0,"When I want fresh, crispy, nutritious food I come here. I enjoy what they prepare to my order. I like fried things crispy and they get it right each time. The salads are wonderful. The soup hot and freshly made. Their breads are artisan breads. The desserts are decadent and great to take home to share with someone special. If you like variety, this is the place for you.",69,9/2/2015 4:14,FALSE,0.082953408
OqK37BhNkiaD6mVNTPSlvg,KsWXd0nHdNFC9t3j-8daoA,_BgnYJV0mhn42Ux4naA0vA,3,0,0,0,"My burger was good- there wasn't anything exceptional about it. 
The people were great though. Taking our order and delivering it, they were polite and friendly. 
The space is a little small but maybe they'll expand soon or I'll try eating outside in nice weather.",45,9/30/2018 20:58,FALSE,0.074509853
oqKdmqaBbxo2_oXg1X6BZQ,t_O7iyu3Ceqp43hX625qWg,_4vjkw-LjpqQyxU4rHtwBA,3,0,0,1,"Private property that had been donated for public use. Good hiking trails, restrooms, water fountains throughout. Didn't get a chance to try out kayaking around the lake or horseback riding but the trails were nicely marked and plenty of shade, wildlife encounters ie birds, butterflies.

4 star facility but it's $5 per person for admission which I don't mind since they clearly maintain the property well. I just wish they would charge a let rate for kids.",77,7/1/2019 16:33,FALSE,0.051369153
OR0q5ZcuXlEX5RJ-uDcmqQ,zjmZqOEkagbtJxIGfPLh4Q,_eRcc1OFDbi3fnVBskXP9g,4,2,0,1,"A great Jewish deli in the heart of midtown.  The sandwiches are good, the portions are generous, the prices reasonable and the staff very friendly! (Edit -1 star: one staff member neglects the customers.)",34,6/2/2018 16:11,FALSE,0.052247247
orM-SbUVIJuvZNkySbNOyQ,PSaFgkZLFWg4_tQ8tgjyVg,_BJdRw73rGb35ofd3ElTUA,5,0,0,0,"One of the best yummy Mediterranean foods I have ever tried in Arizona , special lamb mandy",17,4/17/2018 23:50,FALSE,0.060019285
ORNvwVtkikxK-ShR4zUHcA,tCXL4On9kc28stFrAwCVCA,_cqA98IQ9oiLxdP1FYW9UA,5,1,0,0,"We hired Xtreme Interiors to do a Master Bath remodel.  Richard was very easy to work with and also realistic in his approach to what the job was likely to cost.  He also directed us to his suppliers to select tile, etc for the job.

We also used outside vendors for some things (counter tops, vanities, etc) and Richard worked well in adjusting the schedule to accommodate them.

Unlike other companies, most of the people that worked our job were employees of the company and not Sub-Contractors.  Each and every one of the employees was talented, courteous and accommodating.

I do recommend Xtreme Interiors because they are honest and hardworking folks!!",111,5/1/2018 18:49,FALSE,0.101644698
Orr7GRHgAkYEggfoEexWNw,KpRWP69hMVd-1Xy_-0SDww,_4rLRRCAmKV99MKaf2lehg,5,0,0,0,"Such a fun activity for kids! The sales associates were so warm and friendly. It was my son's 6th birthday and even though we weren't hosting a party, they made him feel birthday special. Extra thanks to Jennifer who helped us newbies!",42,7/1/2018 1:38,FALSE,0.066542833
Os5hyQjuRlbFv12Kr1sdVw,fQVeATRtU06PpqyPtvMIwA,_9LZl0rVu89UOt5a6_J4wQ,4,2,1,0,"We finally got a Jimmy John's and I had heard so much about it being great.  We tried two different sandwiches (the No 9 Italian Night Club on their great french roll and the No 12 Beach Club on  thick sliced 7 grain bread).  Great quality product, great bread, very competitive pricing.  It is a little noisy with the music and hard surfaces in this location thou.  They are a brand new location so that will probably change (hope) over time.",81,11/4/2012 14:04,TRUE,1
os6xQe6MAxMHBgmEeFIVVA,oPQAJEiJnRrD0Km5RlKmtw,_faNGF9a6X9Us1k-9XFsfQ,5,2,1,1,"I had the peach ice cream when I went here, and it was pretty good. The only problem that I had with it was that there was a cross-contamination of flavors (either from using the same scooper for two kinds of ice cream, or from the ice cream flavors touching each other in the tubs). Obviously, this is not a big deal, but it was kind of annoying having certain bites of ice cream taste different than the others and have a different color (it was blue colored, so I'm guessing it was like blueberry or blackberry that it got crossed with). Overall, I'd definatly go back, but hopefully they won't accidentally mix flavors again...",115,7/11/2016 20:52,FALSE,0.083927598
OsNdiUXEzzz18W-kXwlkFg,Vfn1S6Ci6mFFJohFGGTR4w,_BLsLFpxcwj7y35a-BuObA,1,0,0,0,"Went for a birthday party July 20th. Raw chicken served to my 5 year old, luckily i caught it before she ate it. 3 other people at our table were also served raw chicken. Nice atmosphere but the death chicken canceled that out for me. Will not be going back.",50,7/22/2019 14:59,FALSE,0.03194917
OSNDLo6E5d0zNkdayjUffw,unwUuOF-EG91QAd8QccdjA,_CLE-gHZLhj6mDl3QrdSwg,5,0,0,0,"Was everything I was hoping for, a perfect greasy spoon diner. Ordered a clubhouse and a milkshake, both were served up very fast by the only cook on staff, mind you it wasn't busy at the time. Decent sized menu fir such a small place too. All around great experience.",50,10/23/2016 0:38,FALSE,0.060046375
OS-qnVrGNg_4caUN999oPQ,cp0zNS_4chviJdhrSbEdqA,_cURxKsoFZqa9-1UA_gHqQ,5,3,2,2,"I LOVE this store AND the EMPLOYEES (Bob, Brad and Joey)!!! The employees are BBQ and MEAT SMOKING PRO's, not just employees!! They all are an ASSET to this company!! I am simply WOWED at how helpful the employees are at BBQ Island!! They TRULY care about you personally and about your success with your new purchase(s)!!! 

The selection is HUGE!! They have EVERYTHING you could possibly want and so much that you don't even know exists!! They have LOTS of SEASONINGS and RUBS and you can sample them right in the store!! They will help you pick the right seasoning or rub with what you have on your menu and even give you lots of tips if you need them!! 

Even if you have been BBQ'n and smoking for years or you are just starting out, this IS the store for you!! The prices are BETTER than the competition and they have always seem to have awesome specials!! You will find the MOST passionate BBQ'ers at this store because they know they will find EVERYTHING that they need at the BEST price!! Be SURE to check this place out prior to looking ANYWHERE else, because you won't need to go anywhere else!!!",203,6/23/2017 20:25,FALSE,0.098761328
oTAshH6Sn6IqYQYXWze8XQ,F778QUkjSxl49H9wGJ_wLg,_Dz7a9gMBJgo_JTO0PPuxw,3,1,0,1,"Looks not so good from outside, friendly staff, looks good on the inside, too loud (traffic out front) to be considered an option for us again.",26,6/2/2011 14:17,FALSE,0.127714589
oTEspxmzyL6PeK0G4N9Rpg,EoHdx-byYkY0X3low3-Rgg,_CBSumrzNnPvayiMIK3NXg,5,1,0,0,"Every Saturday I yard sale and go to 6 different thrift stores with this one on my route.  I am constantly looking for items to flip as it is my hobby.   I haven't found many things to flip from this store as their prices are a little higher and does not leave much meat on the bone for us pickers. However, I have bought many, many nice things that I have kept for myself.  When it is an item you are keeping then the prices are good.  The store is well organized, clean and they have nice stuff.  No Junk like you find in a lot of thrift stores.  Every employee has been very helpful and pleasant to deal with and although they don't contribute to helping me with my hobby they will stay on my route because I will either get lucky one day and find a great flippin deal OR find more things for myself that I can't live without.",162,9/23/2015 21:24,FALSE,0.102408768
otllpry9NNOghPpFrlZmLg,G8DdjzMEUeC-0nDV1-0Epg,_ESPB65ASmY9hBHflX2fnA,3,0,0,0,"Restaurant is quite new, cosy... not that big with new renovations that gives it a pleasant ambiance. Menu has the usual familiar Viet dishes like phò and bun plus some Thai dishes. I ordered rice with grilled pork and chicken. Portion size was generous, grilled meat tasted good although I prefer the pork to the chicken. Service was fast and courteous. Like that the new washrooms were kept really clean and dry. This newer Vietnamese restaurant at Steeles and Bathurst should give the other established and very popular Pho Viet Xpress across the road a run for its money. Giving it 3 stars for now but I'll want to go back to try other items.",115,4/1/2019 7:46,FALSE,0.105091506
oTNLT57ML3e78z9RWPNgYA,0cG35-H4SbjjTTSlNoK3fw,_4KoAOFWFBu7xCoKtZfv6A,3,0,0,0,"McAlister's is a chain deli serving up sandwiches, salads, spuds, soups and more. It's a fast casual type of place. 

I feel like the menu changed since I was last here. My old go to was a muffaletta, but I didn't see it on the menu. I settled for a harvest chicken salad sandwich with fruit. They also have pick two combos where you can get half a sandwich and a soup or half a salad. There is an upcharge for premium items though. There are some healthy side options as well 

My sandwich was just okay. The croissant was flaky. For me the chicken salad was overpowering sweet that I couldn't taste anything else. The fruit was a mix of melon, berries and grapes. 

The environment was noisy. A lot of kids were there so it's great for families. We sat at a high top away from the kids. 

We do like the healthy options and hubby likes the bread bowls.",162,9/8/2019 13:42,FALSE,0.091177758
ou8bdq60-L1ZXQixJY8yfA,DA3yS3qMSqCnNhntZZdc0g,_5f7HpdqYULll6M0TaD1ew,5,0,0,0,"Nathan is my normal every other month pest sprayer.  I had a pidgeon problem which I hired him to set up those landing wires so they don't sit and shit on your house.  Nathan is the owner and is super reliable, responsive, and will go the extra mile so you are satisfied.   He's awesome.   Hire him for your homes pest control needs!",62,6/23/2018 5:31,FALSE,0.070685992
