business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
Kd2e0VcU1QQlGMZcaqlpHw,Residence Inn Pittsburgh Airport,1500 Park Lane Dr,Pittsburgh,PA,15275,40.4562031726,-80.1886403561,4,24,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True', 'DogsAllowed': 'True'}","Event Planning & Services, Hotels, Hotels & Travel, Real Estate, Home Services, Apartments, Venues & Event Spaces","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
KDAh3LDTABKKZNcCRzfPKQ,Pittsburgh Z-Trip Yellow Cab,,Pittsburgh,PA,15231,40.495309,-80.2352913,1,14,1,None,"Taxis, Transportation, Hotels & Travel, Airport Shuttles",None
kfmvbmTIlkNpdWcHS5f1OA,DICK'S Sporting Goods,"301 S Village Dr, Ste 201",Pittsburgh,PA,15241,40.343767,-80.056904,2,19,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '3', 'RestaurantsDelivery': 'False', 'DogsAllowed': 'False'}","Shopping, Sports Wear, Sporting Goods, Fashion, Hunting & Fishing Supplies, Outdoor Gear, Fitness/Exercise Equipment","{'Monday': '9:0-23:0', 'Tuesday': '9:0-23:0', 'Wednesday': '9:0-23:0', 'Thursday': '9:0-23:0', 'Friday': '9:0-23:0', 'Saturday': '8:0-23:0', 'Sunday': '9:0-23:0'}"
kfSruEib4pDAflIVuh0bLw,Sheetz,5410 Campbells Run Rd,Pittsburgh,PA,15205,40.447995,-80.157624,3.5,20,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'CoatCheck': 'False', 'RestaurantsReservations': 'False', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'False'}","Food, Convenience Stores, Gas Stations, Automotive","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
kGGsHP9mfcxtofiswy7ItQ,Panera Bread,1900 Greentree Rd,Pittsburgh,PA,15220,40.3959569,-80.0673833,3,38,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""'quiet'"", 'Caters': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'WiFi': ""'free'"", 'Alcohol': ""u'none'"", 'BikeParking': 'False', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': True}"", 'RestaurantsDelivery': 'True', 'HasTV': 'True'}","Breakfast & Brunch, Restaurants, Soup, Salad, Food, Bakeries, Bagels, Sandwiches, Coffee & Tea","{'Monday': '6:0-21:0', 'Tuesday': '6:0-21:0', 'Wednesday': '6:0-21:0', 'Thursday': '6:0-21:0', 'Friday': '6:0-21:0', 'Saturday': '7:0-21:30', 'Sunday': '7:0-20:0'}"
kgHs-woMf_rHH4fBZx6JXg,Taquitos,5101 Penn Ave,Pittsburgh,PA,15224,40.4651601,-79.9426388,4,16,1,"{'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'HasTV': 'True'}","Food Trucks, Mexican, Restaurants, Tacos, Food","{'Monday': '0:0-0:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '12:0-20:0'}"
khRo2a5OaIjumox-tkg3GA,61B Cafe,1108 S Braddock Ave,Pittsburgh,PA,15218,40.4323539734,-79.8940734863,3.5,45,1,"{'BusinessAcceptsCreditCards': 'False', 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True'}","Coffee & Tea, Food, Bakeries","{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-21:0', 'Saturday': '7:0-21:0', 'Sunday': '7:0-21:0'}"
kHX6g3pZeIlTcxwEIAieoA,Fancy Nail & Spa,3274 Babcock Blvd,Pittsburgh,PA,15237,40.5299059,-80.017756,3.5,25,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","Beauty & Spas, Nail Salons","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-19:0'}"
kjHKA6Oo2pbygzc_Bye_Ng,City View Apartments,1420 Centre Ave,Pittsburgh,PA,15219,40.4403121,-79.9865727,2,15,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True'}","Home Services, Property Management, Real Estate, Apartments","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '10:0-5:0'}"
kJQbc861Qvm_HsNofAahDA,Five Guys,3 Ppg Pl,Pittsburgh,PA,15222,40.4402035143,-80.00286879,3.5,24,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'RestaurantsTableService': 'False', 'RestaurantsPriceRange2': '2', 'WiFi': ""'no'"", 'DriveThru': 'False', 'OutdoorSeating': 'True', 'Alcohol': ""'none'"", 'NoiseLevel': ""'average'"", 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': True, 'street': None, 'validated': None, 'lot': None, 'valet': False}""}","Burgers, Fast Food, Restaurants, Food, Hot Dogs","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
kL5LI_GYZJkkP73wl0Qtlw,Portofino's Pizza & Pasta,3307 Saw Mill Run Blvd,Pittsburgh,PA,15227,40.3750112,-79.9829582,2.5,30,1,"{'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'HasTV': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""'average'"", 'BusinessAcceptsBitcoin': 'False', 'BikeParking': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2'}","Restaurants, Pizza","{'Monday': '10:30-23:0', 'Tuesday': '10:30-23:0', 'Wednesday': '10:30-23:0', 'Thursday': '10:30-23:0', 'Friday': '10:30-1:0', 'Saturday': '10:30-1:0', 'Sunday': '12:0-22:0'}"
kLKpJ6mdQdnchgaOD5qUmQ,Holiday Inn Express & Suites Pittsburgh West - Greentree,875 Greentree Rd,Pittsburgh,PA,15220,40.4244987,-80.0415536,4,48,1,"{'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","Venues & Event Spaces, Event Planning & Services, Hotels & Travel, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
kM6QKCdQzqZYzl5reaPiSw,Revival Chili,,Pittsburgh,PA,15106,40.4088514,-80.1149414,4,13,1,"{'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'False', 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True'}","Food, Food Trucks","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-17:0'}"
KMNDr5f2UwjxJbTHnidZ6w,Una Biologicals,4322 Butler St,Pittsburgh,PA,15201,40.4711625,-79.9598616,4.5,19,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'False'}","Flowers & Gifts, Beauty & Spas, Shopping, Gift Shops, Cosmetics & Beauty Supply","{'Monday': '10:0-16:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '11:0-16:0'}"
kOgOqwII2AOVN1WPb94-jQ,Amazing Books & Records,2030 Murray Ave,Pittsburgh,PA,15217,40.433956,-79.9231398,4.5,14,1,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '1'}","Bookstores, Shopping, Books, Mags, Music & Video, Vinyl Records","{'Monday': '0:0-0:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-16:30', 'Saturday': '18:15-21:0', 'Sunday': '12:0-21:0'}"
kolFb44M7k9c0-tZL2D_Cg,Sunseri Pizza,2805 Custer Ave,Pittsburgh,PA,15227,40.3937096,-79.9735189,4,24,1,"{'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""'casual'"", 'BikeParking': 'False', 'OutdoorSeating': 'False', 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Pizza, Restaurants","{'Monday': '11:0-22:45', 'Tuesday': '11:0-22:45', 'Wednesday': '11:0-22:45', 'Thursday': '11:0-22:45', 'Friday': '11:0-23:45', 'Saturday': '11:0-23:45', 'Sunday': '16:0-23:0'}"
KQn6QpYML27vEjwqqB2Z9w,Penn Cove Eatery,245 7th St,Pittsburgh,PA,15222,40.4426526,-79.9998171,4,10,1,"{'Caters': 'True', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'False', 'HasTV': 'False', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsTakeOut': 'True'}","Sandwiches, Salad, Restaurants, Sushi Bars, Beer, Wine & Spirits, Food, American (New)","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-23:0'}"
KqZRO_ZdCQ40fGrMsUow7Q,Linden Grove,1100 Grove Rd,Pittsburgh,PA,15234,40.367525,-80.014217,3,15,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'HappyHour': 'True', 'Caters': 'True', 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': 'None', 'GoodForKids': 'False', 'NoiseLevel': ""u'average'"", 'Alcohol': ""'full_bar'"", 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'RestaurantsPriceRange2': '1'}","Event Planning & Services, Bars, Venues & Event Spaces, Nightlife, Arts & Entertainment, Restaurants, Pizza, Music Venues, Sandwiches","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-0:0', 'Friday': '17:0-2:0', 'Saturday': '17:0-2:0'}"
Krm9dSjhfmNH5LlhOKGPYg,Scoops On Beverly,311 Beverly Rd,Pittsburgh,PA,15216,40.3884315,-80.0497837,4.5,39,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""'no'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","Food, Custom Cakes, Ice Cream & Frozen Yogurt, Cupcakes","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
ks2q-AWMx_xD0FpVIBXRzQ,Cafe Americano,300 Mt Lebanon Blvd,Pittsburgh,PA,15234,40.368832,-80.034198,4,15,1,"{'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True'}","Food, Restaurants, Creperies, Coffee & Tea, Breakfast & Brunch","{'Monday': '0:0-0:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0', 'Saturday': '8:0-15:0', 'Sunday': '8:0-15:0'}"
kWcAfYg-60hpIUEUSzWjHQ,Breakfast At Shelly's,740 E Warrington Ave,Pittsburgh,PA,15210,40.421771027,-79.9942680448,3.5,35,1,"{'Alcohol': ""u'none'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""u'no'"", 'Caters': 'False', 'OutdoorSeating': 'False', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': False, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': True}"", 'RestaurantsPriceRange2': '1', 'DogsAllowed': 'False', 'BusinessAcceptsCreditCards': 'False', 'RestaurantsDelivery': 'True'}","Restaurants, Breakfast & Brunch","{'Tuesday': '8:0-15:0', 'Wednesday': '8:0-15:0', 'Thursday': '8:0-15:0', 'Friday': '8:0-15:0', 'Saturday': '8:0-15:0', 'Sunday': '8:0-15:0'}"
kWwm_fHthKL-xIykOrR93A,Dunkin',2150 Brownsville Rd,Pittsburgh,PA,15210,40.3922331823,-79.9865442887,2.5,10,1,"{'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'WiFi': ""'no'"", 'Caters': 'False', 'HasTV': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsTableService': 'False', 'Alcohol': ""'none'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Coffee & Tea, Food, Donuts, Restaurants, Cafes","{'Monday': '5:0-22:0', 'Tuesday': '5:0-22:0', 'Wednesday': '5:0-22:0', 'Thursday': '5:0-22:0', 'Friday': '5:0-22:0', 'Saturday': '5:0-22:0', 'Sunday': '5:0-22:0'}"
kYXnTyi3ucyxoswK9bvzCQ,Jimmy John's,"3444 Forbes Ave, Campus",Pittsburgh,PA,15213,40.4392177,-79.9597183,3.5,40,1,"{'NoiseLevel': ""u'quiet'"", 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'WiFi': ""'no'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'BikeParking': 'False', 'RestaurantsPriceRange2': '1', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HappyHour': 'False', 'WheelchairAccessible': 'True', 'HasTV': 'True'}","Food, Food Delivery Services, Fast Food, Delis, Restaurants, Sandwiches","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-20:0'}"
KZH0ceYeLm_NLj6ZrbfEcQ,J A Sauer Heating & Air Conditioning,4559 Peoples Rd,Pittsburgh,PA,15237,40.503598,-80.000303,3.5,13,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Heating & Air Conditioning/HVAC, Home Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
l1Y-eGCg2nVxklM5Ti6_6w,The Farmer's Daughter Flowers,431 E Ohio St,Pittsburgh,PA,15212,40.4533361,-80.000576,4.5,40,1,"{'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2'}","Florists, Flowers & Gifts, Shopping","{'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-16:0'}"
L5APlOuJnDKYGa-ndmVG9A,UPMC Childrens Hospital of Pittsburgh,4401 Penn Ave,Pittsburgh,PA,15224,40.467129,-79.953298,4,34,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'WiFi': ""u'free'""}","Hospitals, Health & Medical","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
l8IqBeFXK3dqFEs7YL3ukg,Pizza Parma,1790 N Highland Rd,Pittsburgh,PA,15241,40.349113,-80.052268,3.5,22,0,"{'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'WiFi': ""u'no'"", 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'None', 'HasTV': 'True', 'RestaurantsTakeOut': 'None'}","Pizza, Restaurants","{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '11:0-22:0'}"
L9w6yeIxEtuMP0O7YWKWtA,Von Walter & Funk,5210 Butler St,Pittsburgh,PA,15201,40.4806898236,-79.9541436884,5,13,1,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '3', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False'}","Shopping, Antiques, Arts & Crafts, Jewelry, Cards & Stationery, Event Planning & Services, Home Decor, Home & Garden, Flowers & Gifts, Skin Care, Gift Shops, Beauty & Spas, Balloon Services","{'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-18:0', 'Sunday': '11:0-17:0'}"
LaRDgOcsS0A4CvfwKkX3lw,MovieScoop Waterworks Cinemas,930 Freeport Rd,Pittsburgh,PA,15238,40.4884034,-79.8897281,4,47,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment","{'Monday': '10:45-0:0', 'Tuesday': '10:45-0:0', 'Wednesday': '10:45-0:0', 'Thursday': '10:45-0:0', 'Friday': '10:45-0:0', 'Saturday': '10:45-0:0', 'Sunday': '10:45-0:0'}"
LAXvmv02hGy1TuSVCo3Www,Farm Fresh Deli,1000 Airport Blvd,Pittsburgh,PA,15231,40.4959445464,-80.246287398,2.5,32,1,"{'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'WiFi': ""'no'"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'HasTV': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Sandwiches, Restaurants, Breakfast & Brunch",None
LbuanqODVEi5Mh37b0A-XQ,"Evan A Hall, DDS",2985 W Liberty Ave,Pittsburgh,PA,15216,40.394401,-80.035179,5,13,1,"{'BusinessAcceptsCreditCards': 'True', 'AcceptsInsurance': 'True', 'ByAppointmentOnly': 'True'}","Health & Medical, Cosmetic Dentists, General Dentistry, Insurance, Financial Services, Dentists","{'Monday': '8:0-17:30', 'Tuesday': '9:0-18:30', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-14:0', 'Saturday': '8:0-13:0'}"
LCrEGP25XEBDPmirFqd_xg,Rohrich Toyota,2020 W Liberty Ave,Pittsburgh,PA,15226,40.4035824,-80.0202183,3.5,47,1,{'BusinessAcceptsCreditCards': 'True'},"Car Dealers, Automotive, Auto Repair","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-17:0'}"
Ld36YvJgDgMmsQ2PgX35Cg,Footer's Dry Cleaners & Tailors,5734 Ellsworth Ave,Pittsburgh,PA,15232,40.4554849,-79.931153,3,12,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2'}","Dry Cleaning & Laundry, Local Services, Dry Cleaning, Sewing & Alterations, Laundry Services",None
LdI-o0yH_vtqoFf_ageDpA,UPMC Urgent Care - Shadyside,5231 Centre Ave,Pittsburgh,PA,15232,40.4557417,-79.9403787,4,30,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True'}","Health & Medical, Urgent Care","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}"
